property_type,n_rooms,dist_centre_km,outdoor_space,near_underground,intercept,beta_house,beta_room,beta_dist,beta_garden,beta_terrace,beta_balcony,beta_under,premium,monthly_rent_gbp,listing_type
House,3,2.858156256583508,Nothing,1,7.488400255934598,0.20607455208884767,0.1474620676547296,-0.028445002996952445,0.13840101384508957,0.07959811574169444,0.11466510681362362,0.04731548939359756,0.15568740121301952,3912.6975465801193,Agent
House,7,15.300832869321738,Nothing,1,7.5497714618937595,0.19085313358921038,0.060892365491274275,-0.055524685408503256,0.1744547493525165,0.06493456299648778,0.05402840894595886,0.11317198323538215,0.25520315361722085,2567.0606887627137,Agent
House,3,6.351367952496542,Garden,1,7.438587926067225,0.21421878046967796,0.12772655812459172,-0.004964397891862107,0.1675403326790497,0.12448849538702664,0.06777811214859998,0.10946773888889552,0.19713172405470525,4609.420238744948,Agent
Flat,3,13.308114335561378,Garden,0,7.5419795095891855,0.1700091662115999,0.1192144990039502,-0.05409941650379525,0.12429604706451247,0.14478063329401117,0.05849867458227253,0.09369847184312513,0.05413746963291358,1609.3957363132552,Agent
Flat,1,3.749518681013277,Garden,0,7.479629786363934,0.14566511383662267,0.09852482140972513,-0.06528155633563235,0.19568189411879444,0.14221593456630022,0.051221715219051514,0.09095373752972166,0.07826552953747978,2210.853533270914,Agent
Flat,1,1.4981273910731716,Nothing,0,7.545869554037878,0.16051068046583095,0.1660047135507154,-0.06823404766142234,0.13253465235643624,0.04480324546108037,0.07787254679585166,0.10041333353993896,0.1533077659771842,2363.3749992234134,Agent
House,6,0.27136594599265473,Garden,1,7.536636478897604,0.19444648198048756,0.10328346448019643,-0.041111112190119384,0.1584845557271615,0.11065154952551519,0.020558387380618954,0.10359716243128271,0.17148122434377008,5992.338460237007,Agent
Flat,4,6.474684487511171,Nothing,0,7.530449655503481,0.19430773518730057,0.1457558392951939,-0.02782667697818233,0.08028178819340072,0.13733034351368256,0.12250471079071247,0.12957643688638543,0.13448372746353107,3211.728827759343,Agent
Flat,4,0.6465757417544264,Garden,0,7.524843899470491,0.15620788465619317,0.16444981723779806,-0.055738259446563576,0.10973545852591113,0.13810169317324866,0.13442642590047282,0.09363676596326856,0.10139197415614905,4491.397926681647,Agent
Flat,1,1.8032364611878846,Nothing,0,7.567988781246306,0.18350747104454057,0.20576836420039926,-0.01840508779962778,0.14920185160946714,0.08315855590507917,0.05608088988879147,0.12511017468026617,0.24074214825067952,2198.5235704795127,Agent
Flat,3,3.8014685153209693,Balcony,0,7.482151329895997,0.16254206009078373,0.11271266377259477,0.008802584209222107,0.1534434685141643,0.15835163208520842,0.0883238959934469,0.04618420654293246,0.10796111854046439,2857.166517255026,Agent
Flat,3,4.155344844754279,Nothing,0,7.4825619138741475,0.18311624643350904,0.17268747117339625,-0.07401903065575285,0.20052787828281682,0.11306139679933615,0.01352032876217786,0.10898471839153842,0.1596798792803889,2575.293675175977,Agent
Flat,3,4.588748941236248,Garden,0,7.480323175614484,0.20415113950191022,0.15604691309530208,-0.028930506032022456,0.13676405026636107,0.12301919347054566,0.050662388468015,0.05584490580738355,0.09804402516465345,3167.2390781863114,Agent
Flat,2,0.9091403749788478,Nothing,0,7.527754465600706,0.23732606180138427,0.18292506952730297,-0.007032632393051803,0.1309698391365527,0.12866151040790008,0.0870586465954335,0.12344113570526496,0.11707966925992257,3080.098722105868,Agent
Flat,1,2.3880617500038115,Garden,1,7.461025159672475,0.2158456449485047,0.1948145572641709,-0.06616708267720396,0.16177473245316495,0.09371804193761683,0.0091539822982728,0.17567940128447224,0.048932774175546874,3380.4119114597006,Agent
House,5,4.801137694201848,Nothing,0,7.5303350060163226,0.19478323390218524,0.16125024702680826,-0.08672901586181353,0.15376075374395848,0.043619764641512765,0.04031763206338527,0.066766538842267,0.15632013200344239,3442.771332614948,Agent
Flat,4,17.502691032642314,Nothing,0,7.491346794517,0.1771590244649618,0.14744573551454943,-0.03174487195279044,0.17040834574916727,0.10676900530463453,0.0055784733778251605,0.14473009376839832,0.04608169037651945,1896.366542525109,Agent
House,4,6.502990099882648,Garden,0,7.467968608039341,0.18471808447845825,0.15278334133689078,-0.03720982723321843,0.14588067462924287,0.0756821436932834,0.010910009060781344,0.07817549552502294,0.1601867111308914,4583.8042968326445,Agent
Flat,8,12.794085204151129,Nothing,0,7.467671973073309,0.20327512377002502,0.12599620655124838,-0.0696104514919023,0.15353506396781122,0.09820997065309446,0.0070443340525050205,0.09943522947047934,0.21445482942288432,2070.736820429342,Agent
Flat,3,7.181880019041758,Terrace,1,7.476096787109418,0.21914042088780905,0.09116753911309709,-0.03358934293597811,0.13641096080574683,0.0919931470468249,0.08491806565879509,0.12598244818243623,0.14714091021834066,2699.263219943934,Agent
House,4,4.478973206920344,Garden,0,7.455418722544189,0.202269566987699,0.103085777423777,-0.03910352551689175,0.11132914318728526,0.17981816737550993,0.05707394312892134,0.07577052819830166,0.3014677386532996,3682.6695446142244,Agent
Flat,3,1.0661107153887137,Terrace,0,7.515423862970207,0.19782723858047152,0.17261073030216964,-0.054475387242583925,0.17040047274313203,0.06301491132039849,0.06310980485037057,0.10315351314129187,0.07884166426164095,2955.696349791521,Agent
Flat,3,5.493346229838425,Garden,0,7.5255537259332925,0.2459800805283519,0.13581665106401014,-0.03184888268513085,0.20163534069668917,0.06107686299577907,0.033330143206065324,0.06885552149394523,0.06881941471568358,3219.662257634385,Agent
Flat,5,4.88258702481846,Nothing,1,7.528760203118203,0.1757658457319251,0.14320180181004552,-0.05795802233435364,0.15407678718850604,0.09378005157807336,0.05252671351503425,0.13318303755885316,0.15228295093537622,3182.9985160583956,Agent
House,8,4.612413946485956,Nothing,0,7.48120547852619,0.20431916418500068,0.15025084303387634,-0.03257813582826877,0.1699676129586844,0.07536822976183517,0.028877025378197974,0.0907907093717473,0.1446044011523301,7438.603097152643,Agent
Flat,3,3.364623873466977,Garden,1,7.509237930386266,0.23179981288755322,0.1613557560999098,-0.12484588534809767,0.1213243039005869,0.09073629387624335,0.08762025507141749,0.08590662063812184,0.08119246062576048,2239.936528671137,Agent
Flat,6,3.7608418601768125,Terrace,0,7.500156170548067,0.2254776475927871,0.15881001712698162,-0.06322915756679923,0.19737474861776552,0.13974470354567456,0.07774904843960932,0.08840170659101919,0.1319009365666323,5155.764684425428,Agent
Flat,4,2.035651422110911,Nothing,0,7.520745957229276,0.21328220806420886,0.16702091672821331,-0.04778572170748993,0.14996068517809327,0.034720350843933684,0.05395044039497462,0.0731327503854751,0.10445924678425865,3706.3238314571895,Agent
Flat,4,3.6626915446453263,Nothing,0,7.51334586477232,0.16142439279504742,0.1577302337133672,-0.08405572616773282,0.10500034062714163,0.10930509359750772,0.03501934890710688,0.09441649177720053,0.10693899238180282,2929.6628517091162,Agent
Flat,2,1.1004654540075027,Terrace,1,7.502708385974731,0.14325381318904823,0.10805190361457592,-0.05734390817077189,0.1549996149311709,0.1098935129843031,0.10475126335086907,0.03992902915618285,0.13308821377068486,2753.1903943626085,Agent
Flat,4,8.178252330108547,Nothing,0,7.444249713019797,0.22184827118542494,0.1326370608777766,-0.06808633958226262,0.1409118313508697,0.0964074463110918,0.07105760730069928,0.1565416521892396,0.21306560474823802,2078.6209002011715,Agent
Flat,5,1.0276046954361122,Terrace,1,7.495002598682435,0.20211384617775097,0.045309141619863186,-0.04850315035442083,0.11011712981619476,0.12191951058961684,0.05794419737401967,0.1219595087154488,0.1546715061048757,3535.4316158904553,Agent
Flat,4,0.4439718636719816,Balcony,0,7.503326294404124,0.200195175385133,0.17924554094702955,-0.08893337347633526,0.19681569591350495,0.07621649254055106,0.04620811227396459,0.10115084631260587,0.16044408347349,4397.72761559937,Agent
Flat,4,2.8656866979984095,Nothing,0,7.479156820679671,0.26653844277889205,0.1819896351431158,-0.08934048763245375,0.14320921430331338,0.10318001340829283,0.07075772052660438,0.05218444224694689,0.11958110392396709,3571.6601279633487,Agent
House,3,5.369219460689436,Terrace,0,7.491924733021831,0.21595085623986274,0.13123061910351871,-0.08358030228731657,0.08269859068821167,0.12105909390723987,0.03354978842564201,0.11675743813745133,0.06721354606356766,2630.3513442505828,Agent
Flat,5,2.878748428817034,Terrace,1,7.4610232454996765,0.1768769967131241,0.15876071420061275,-0.08017746239565421,0.10080718992500157,0.0752274491627082,0.09488722381294354,0.10989969110464405,0.1084494042523355,4214.759839189958,Agent
Flat,5,1.6200302408773828,Terrace,0,7.490366836586922,0.24112865614160067,0.16284627460275225,-0.08415720703049959,0.12245557220933627,0.10511224823997793,0.003982539760436742,0.07019533088304165,0.046887822926499435,5117.7395842992555,Agent
House,2,4.084163828959275,Nothing,1,7.515176062264814,0.17417239149319513,0.17533255726069968,-0.05249198007743409,0.17615954372323903,0.09138207092303355,0.015249070844232701,0.10117973694094562,0.16163556792166037,2713.3225570466393,Agent
Flat,3,2.130908630736617,Nothing,1,7.562671787136119,0.16500296066669862,0.18568799804886366,0.006120651055975382,0.12971438774245364,0.11429859627046977,-0.006015054246304399,0.09233851871765275,0.07410558699823092,4155.936478014269,Agent
Flat,3,13.505449163326036,Terrace,1,7.469618722355992,0.22984878613017792,0.21172692296911902,-0.024291158380856184,0.1765372499618067,0.02349714143668885,0.07946145012179269,0.017854261721047857,0.14944503187285246,2673.2323195164736,Agent
House,3,12.796759337628536,Balcony,0,7.499280777891911,0.16338255516180245,0.09617613406632786,-0.09822671309382786,0.13800377567986855,0.1507987105356136,0.08506478735666084,0.10482412164586088,0.14133711176663377,980.1925942313641,Agent
House,4,3.4895105363590826,Terrace,0,7.471155928498844,0.19347401005466594,0.19637907816082598,-0.01218085157911987,0.12258760584579556,0.1305683514897042,0.11296047943851119,0.12270756866401757,0.1759539710917522,8448.523062850349,Agent
Flat,2,1.9866216270422863,Terrace,1,7.497223014331002,0.1993950938288141,0.17939666328617832,-0.030070422189672444,0.15549962729705233,0.07514148714164139,0.045459585213546844,0.06445535309052337,0.0881031798226077,2660.7502554166886,Agent
House,6,6.680524243554146,Garden,0,7.493288037566004,0.18618719951182164,0.1481371815151323,-0.05345460076430793,0.12757289510131675,0.08408259529046117,0.02949764623355615,0.08773498356497196,0.15924787724789827,4903.351242835534,Agent
Flat,3,0.18701912957678635,Nothing,0,7.52498676486298,0.2665302227630818,0.1536225597820915,-0.08340554461368946,0.1789402885904211,0.1110294498000743,0.05632302634598821,0.10176820477560476,0.10367480140660562,3517.966559820311,Agent
Flat,2,3.2195856233439093,Terrace,0,7.529223587351712,0.14547048812403235,0.20464105929277834,-0.0015914506074488355,0.1269268814469266,0.1054655995238526,0.0807700366397949,0.07584166732949113,0.16710816014233512,3544.8825116512457,Agent
Flat,3,2.0498014385587537,Balcony,0,7.504884544730943,0.21920596217354835,0.1876359181555428,-0.0791067448959044,0.13927195946551185,0.1442636116839816,0.05290508024640447,0.10570809903548506,0.17148796183724518,3619.071679688467,Agent
House,4,12.662248720822467,Garden,0,7.49656523939687,0.19633958104121801,0.09612705052140477,-0.059992126440531486,0.13785465000761912,0.10475390207282029,0.040235593877319516,0.124628421202466,0.14292811878564277,1867.524998345727,Agent
Flat,5,0.060378226400700424,Garden,0,7.5355940529784995,0.1806119243781312,0.1522958264038936,0.0003973021832602147,0.15614842473389146,0.1280533274170485,0.07676465196979484,0.09920643766687527,0.1969343526652491,6285.603496699805,Agent
Flat,3,4.023913109115993,Nothing,0,7.505393749525895,0.16565929115037784,0.1836446739527234,-0.040431747464773064,0.13168950334644397,0.15949853574867898,0.07722360706743744,0.09453916990548382,0.2271613695510617,3266.177885202017,Agent
Flat,3,6.748145726709836,Balcony,0,7.545493248529005,0.14012538231372434,0.16641920612384953,-0.028162004477752457,0.17835474360516615,0.06664519315976089,0.0817280380569034,0.07152403487462697,0.13362587758444255,3067.2843967808294,Agent
Flat,4,3.3181165307975946,Garden,0,7.450979039411156,0.1999860067490802,0.16863771036475061,-0.04995347584369823,0.14019136127303883,0.09469809947067266,0.03237977028381471,0.09077172973538891,0.12315912387999758,3982.254280508709,Agent
Flat,1,0.44635890432634356,Terrace,0,7.553459127029873,0.1811913980393873,0.1546126153188928,-0.05459816299860637,0.14117152133514232,0.12145186741402503,0.09483458211107465,0.08044050818983565,0.23957924510522166,3121.9253566085317,Agent
Flat,3,17.96083130004628,Balcony,0,7.481468168973384,0.18109064692673738,0.14566043732858017,-0.04611797720717644,0.14984546612547037,0.10577303058446556,0.0240538941062618,0.15649187165844558,0.04792100027491471,1640.9418768181629,Agent
Flat,4,3.6491640351242474,Garden,0,7.467408021214237,0.16396532588398371,0.16691203148918168,-0.00975705372112988,0.14819386560806116,0.12095099718868524,0.050204278950992685,0.11724168849316177,0.09317320240505,4517.545025209983,Agent
Flat,1,4.762002620964084,Balcony,0,7.498657400159859,0.2096450600905654,0.17202582429410906,-0.04874406691170063,0.10834865379306724,0.1552326643976511,0.07307438989219661,0.14477585099374002,0.12896330423217373,1819.3702476953804,Agent
Flat,5,1.3499297670397967,Terrace,0,7.465088927407552,0.24126375047571388,0.18360737481877815,-0.030023376028096124,0.1446639127321902,0.08618266571629145,0.047148333953410754,0.14257621279778301,0.10940032357331259,5196.568824048832,Agent
Flat,3,3.303381414942359,Terrace,0,7.517068184850126,0.22833460144709422,0.14066707133959322,-0.08831704269894769,0.1265022030642208,0.10579277287541111,0.025062647210495954,0.06239678637981593,0.09883704346095339,3061.3013018690986,Agent
Flat,4,2.8031395544308073,Balcony,1,7.4861206843337875,0.21486620544697096,0.14946557538165686,-0.0340467557708543,0.1793402220905954,0.13048171553597931,0.11204801011259886,0.15390619416455895,0.21251358947473753,4583.928528717249,Agent
Flat,5,0.38924472283941136,Terrace,0,7.508620653144976,0.227382025810374,0.13942072144887308,-0.03898933208699906,0.1359989413949756,0.11681289635744568,0.0555784160165587,0.09726191724139799,0.12569409408145654,4561.508690280805,Agent
House,4,0.5611444314044407,Nothing,1,7.470679838674851,0.2037850966041407,0.12402487678706739,-0.045918338523095,0.14168108388728837,0.05111068029398288,0.0909268303979049,0.11590382128008109,0.0952542187406976,4294.0318001959995,Agent
Flat,3,9.084540907357626,Balcony,0,7.493326912246922,0.19396105959415091,0.07928203382798307,-0.013794343008623706,0.15473461189499824,0.07969228951231516,0.09469242762839067,0.08146956489577195,0.1828116100803926,3189.7246340972965,Agent
Flat,4,1.3709998438399396,Garden,0,7.502907953036406,0.24748562309398953,0.24963025881587325,-0.004544072557099654,0.21073125380454794,0.08865193859425323,0.05823269340439903,0.09846903335840786,0.07702027911145999,5956.122489537868,Agent
Flat,3,1.0843058312969118,Garden,0,7.494348469533586,0.1528278321821529,0.1364196713188895,-0.018009371224597885,0.08718852876011782,0.12190672112142062,0.042707160714777405,0.06335777939732049,0.1063614336411596,3286.884261864024,Agent
Flat,1,3.5150932302417464,Terrace,0,7.547748064751189,0.2565811507213659,0.20115958592193572,-0.04486642147393788,0.18073794743994553,0.12579112833083667,0.05733941716746545,0.12779006470140458,0.16106112636419465,2630.090152195076,Agent
Flat,2,7.3212174887384,Nothing,0,7.517574324818243,0.19535009375244478,0.14481174503269523,-0.04247605543429949,0.16224260597274834,0.15715760081986155,0.01591974020099826,0.09896016979956154,0.13202343329642574,1905.876392421022,Agent
Flat,4,0.3197415758048822,Garden,0,7.506110261760451,0.16455682328401172,0.15117165847013928,-0.04256819253441188,0.14656375073600172,0.13351479276826106,0.03394750515197929,0.10789536746312868,0.2097383886171714,4774.0455670991205,Agent
Flat,3,4.299645561570667,Nothing,0,7.4443043789880425,0.26970721255134716,0.1138574894658973,-0.021504406878103233,0.1421363373819495,0.13786113559552424,0.0485362966237451,0.07923184190555654,0.1596306478416493,2213.4966391018115,Agent
Flat,4,0.6346827486498934,Garden,0,7.511345683685114,0.20956246285799057,0.043503377840084276,-0.07961080114969565,0.1991022655679119,0.11046865798775334,0.08368727943716575,0.09988465524225677,0.3135270690749907,2998.6232216353715,Agent
Flat,2,0.18571183634875682,Terrace,0,7.53708420945515,0.19752770931014357,0.15021274959284756,-0.09827734046627559,0.10779492029585547,0.06586206179967316,-0.012231932942152489,0.09639314354055384,0.12621259661522885,3061.678094547273,Agent
Flat,4,0.2709292223847981,Nothing,1,7.479300845893949,0.20284407918722436,0.15678492086663717,-0.015734856404423424,0.17491241253822035,0.10751886330090175,0.07064157994622153,0.08882977928307788,0.14243607126716118,3967.6292064323648,Agent
Flat,2,8.98378291640906,Balcony,0,7.494049359233648,0.2512878787959165,0.10145900127844941,-0.09491978945223961,0.14436778000054923,0.1713833132713687,0.07610827457005591,0.06039716095224078,0.08766626381487895,1149.2960181218878,Agent
Flat,2,0.6276601288068672,Terrace,0,7.409227803812322,0.18525219616749808,0.09858948232014383,-0.11172657052487782,0.17117628367468285,0.11506139962549254,0.0625047300827358,0.10255140191130904,0.08379473561070931,2282.0341867848238,Agent
Flat,1,0.23101223915072286,Garden,0,7.462631213297648,0.20565061829733877,0.1773963106440809,-0.0052958271304930984,0.1350720821150092,0.06779037642826002,0.004566023511616564,0.13484327049107894,0.2002810084849818,2790.744189524058,Agent
Flat,5,2.8803765409826503,Nothing,0,7.4374788158546,0.211824206695639,0.14413111049259114,-0.06807156480645009,0.12340700671375013,0.09792208733887638,0.09878182305531685,0.08762718953931833,0.2431660700518034,4144.8414060118375,Agent
Flat,7,9.289287130413296,Garden,1,7.503123649388779,0.1686338134009074,0.11274339924817393,-0.10082208005797394,0.13470724818329852,0.06724395877411568,0.10263174786741974,0.15793524624340377,0.1550654658351927,2494.209509532821,Agent
Flat,5,1.5218248160799044,Nothing,0,7.49549299517786,0.18936576487007734,0.22969990322203768,-0.01711283200527438,0.08422692257833958,0.07800302226157166,0.04138690052103049,0.10603446681159415,0.21283275174628327,6205.576229750258,Agent
House,5,2.738421661806102,Garden,0,7.4968255049066785,0.22136065193090398,0.11417342549765314,-0.05178369397577938,0.1611855525264006,0.11342917307222672,0.08284403208128373,0.129659222716357,0.12005837783099564,4964.498327092824,Agent
Flat,5,0.2037065126492444,Nothing,1,7.486891375830724,0.23391428461005795,0.1451170693746711,-0.05973595253756431,0.1628108952951997,0.09546824697547773,0.03392889423965142,0.11726014006611651,0.10783380640614683,4576.395608750023,Agent
Flat,4,2.9808148693756924,Balcony,0,7.530574089487957,0.24956252884661007,0.1414718625973281,-0.05591467298176023,0.14814466101000742,0.08967786540231647,0.0663064832254435,0.08079471716795736,0.16018392199868697,3458.6805054724514,Agent
House,4,4.309167572435212,Nothing,0,7.463015903210071,0.2181591816188664,0.17484612436686714,-0.05089564888213339,0.13437523553353112,0.10803573549338301,0.05128364545183809,0.11277349681735359,0.2285936813605755,4612.3129542896595,Agent
House,4,4.230408628003247,Balcony,1,7.497776263851017,0.21233578259112218,0.12755714671788607,-0.03943864399711689,0.06916753006589989,0.12855818154210819,0.06220201218780529,0.08853730739689934,0.22498694580755368,5049.094721155605,Agent
Flat,3,2.020530351400584,Nothing,0,7.517891675482546,0.16148982536286716,0.1264600007149244,-0.06685284523384134,0.15721166470436385,0.0872678582056017,0.013645562872443368,0.1085530535637628,0.09914947075831004,2514.4926482964233,Agent
Flat,3,1.8955755486777095,Garden,0,7.494618223136062,0.25917071914807216,0.13395370867073708,-0.043701437302659026,0.14018522102012715,0.11448475769572707,0.05435313410510104,0.12252009145775884,0.1434930319719749,2861.8645754492773,Agent
House,4,0.5637365377439869,Garden,0,7.49727614796677,0.19851753874896874,0.18999244091507417,-0.05016835330692939,0.13526109555884572,0.08785516926782364,0.09928429634321781,0.07799925926871959,0.12375280640724451,7213.777876127812,Agent
Flat,2,2.2848314940464514,Terrace,0,7.475247611132531,0.17957649462826542,0.13958785330520046,-0.1222178888787591,0.18457353927179013,0.0950836752050652,0.06892627611585914,0.13555865813260387,0.11398468988332482,2328.157339122049,Agent
Flat,1,0.5239959709907936,Garden,0,7.489950916167129,0.18186463976963768,0.15224286059881373,-0.09370327760607818,0.14928254067406643,0.06061523056453872,-0.033119375091541295,0.08828587155226184,0.21552354622082778,2767.3427305569758,Agent
Flat,5,7.2749209221968485,Garden,1,7.521550524225286,0.215600679613462,0.169304800681204,-0.08075008307728335,0.19495233247319418,0.075341573738003,0.06279658587257804,0.07091954012349824,0.12501764961876324,3460.193397807155,Agent
Flat,2,16.947475271097957,Nothing,0,7.43941613445964,0.2234697451432168,0.1398817745753785,-0.056881599476017564,0.17226255782821961,0.08718580300120017,0.04457210415352484,0.10207208231910504,0.21795258805135415,1056.4527215510125,Agent
Flat,2,17.545214356009524,Nothing,1,7.4952591285290655,0.12686464213887866,0.14048194154701182,-0.037452861275439,0.15397092158103884,0.08677397316635273,0.06630274835581712,0.06985645249943458,0.1859514287255599,1687.4678946302254,Agent
Flat,4,10.015036506594138,Balcony,1,7.482473546157834,0.22016416222460677,0.13607322112645232,0.004810367831387254,0.20403363945923125,0.06008998855010267,0.021061994162609527,0.06646847297591893,0.11611269098906489,3789.297498108981,Agent
Flat,6,4.591365343776415,Nothing,0,7.497890805068566,0.20151689045615825,0.14847164304523652,-0.08700804336606012,0.19615364064143498,0.14436146794809376,0.02125980680725249,0.06271501628693946,0.10486488964578225,3616.999847864913,Agent
Flat,5,6.0343131667104855,Terrace,0,7.553195436900782,0.23154562884571397,0.2084717660265683,-0.042033307752403895,0.1254038562191363,0.08134013512428777,-0.006280074468040783,0.1657938927931996,0.09810448919950283,5292.750595325966,Agent
Flat,4,1.6788030681875032,Garden,0,7.486601121222378,0.19193094414585374,0.15990621539473293,-0.034415763843338554,0.13592584439585648,0.08011702417047627,0.050602285892254274,0.12349659314054383,0.23177367041112645,4637.396329447436,Agent
Flat,8,4.981683304268637,Nothing,1,7.544681237358275,0.24057557225766962,0.14728368442253692,-0.019827047945688157,0.09700077256749695,0.1491346849626583,0.024027933799182277,0.11550438972885085,0.1374850345786565,7246.94777275617,Agent
Flat,4,3.0408101447615032,Nothing,1,7.533009261641182,0.15477718740127955,0.1361881270635313,-0.05640246387121916,0.12936755582515705,0.12717687034503497,0.0963054078203882,0.11626333826583922,0.2118684230148712,4721.288209577818,Agent
Flat,2,3.2890675587788962,Nothing,0,7.500896889538624,0.24085706427424647,0.20213141124201206,-0.040453493507676935,0.1820695878875677,0.054811716043813304,0.07001314800140034,0.11849136210635981,0.1708717310348682,2672.9551206854385,Agent
House,1,7.0894733728686665,Garden,0,7.502613174327498,0.21937470564096845,0.1485220959689729,-0.04274826950194494,0.1833995768937693,0.12840766171545048,0.055812621892755265,0.13571450679217956,0.11075057881079962,2341.2914830262,Agent
Flat,4,1.6558600276558297,Nothing,0,7.505437048265748,0.1811783810470851,0.12018813726625846,-0.031060131408905102,0.17327750393887686,0.13570601615772776,0.10306068674688312,0.10890832562994586,0.1504598761527775,3308.5886685632167,Agent
Flat,2,1.9139185224449948,Garden,1,7.475244846084383,0.1749400249798453,0.1632506612674593,-0.033133329702817446,0.1432926408334764,0.07549150198814948,0.006750616913761935,0.10522445146709802,0.1182602496637649,3460.571777837836,Agent
Flat,3,12.927512083135063,Garden,0,7.518805163007062,0.21992051636587504,0.14258696752851108,-0.13883209106713096,0.123832705593097,0.06299125941499394,0.10481104971202831,0.06383873193708134,0.24773284371317342,1008.5921253664397,Agent
Flat,2,0.28933370772913336,Garden,0,7.481619064587048,0.2328823735874283,0.1628345965160264,-0.05846596737238115,0.13882593833472112,0.07102061588846262,0.10843231952895609,0.07817774558311849,0.08200882806534425,3515.802904758753,Agent
Flat,3,3.3241039241198522,Nothing,1,7.501072270065512,0.2038069731206647,0.15502593793513414,-0.04194796664948666,0.17470149517273648,0.12515777149479387,0.06667250166278142,0.11204341609702793,0.18620375450749707,3275.9695833689393,Agent
Flat,2,12.19780063549285,Nothing,0,7.434121121655206,0.2471721490392526,0.24433678063022785,-0.09932858789537705,0.18389380621770646,0.11669691493532539,0.047001562750136054,0.05989228246742479,0.365068416016614,1242.6389544102292,Agent
Flat,3,4.7126988129455,Nothing,0,7.474101519320149,0.20549865223634176,0.1667418427300043,-0.006485420732305562,0.17248331758127275,0.10284891431941512,0.0663832596163564,0.1250012447317655,0.14745822817037757,3168.363986474303,Agent
Flat,5,3.952775611979838,Terrace,0,7.516052980891183,0.18918370038567733,0.19689398972251168,-0.06206518994688437,0.1790452208060091,0.11639390935317406,0.09701662715909593,0.09895127611129333,0.24189870386109613,5645.022603456871,Agent
Flat,4,1.4367051812518892,Balcony,0,7.46629610114366,0.19557716660232552,0.1441315314391059,-0.01652801992072079,0.1526938570558329,0.13471062515112586,0.06895227704859411,0.08964333709398092,0.07103980260389195,3196.0748606204656,Agent
Flat,5,2.102453310392968,Garden,0,7.510018952781641,0.13905604407052807,0.1732351846317841,-0.08282578615912459,0.1471075569744684,0.1145840279754605,0.030896991346470976,0.14901202839070454,0.0746368393762198,4532.7948809722675,Agent
Flat,2,9.554350962767268,Garden,1,7.48478308634358,0.18373632916463772,0.1602515381301922,-0.05358926677789452,0.1869717792438147,0.1221622280637006,0.04395517016823047,0.0734272452809474,0.19989685313339717,2543.0990666423645,Agent
Flat,2,4.096025778827216,Balcony,0,7.529704505133844,0.23584506500153843,0.14428291755258532,-0.048409537986961376,0.1526850047594403,0.11634030155065245,0.06742586163263448,0.10191001603661315,0.2476041878682328,2334.76154801321,Agent
Flat,3,3.6153748500393164,Nothing,0,7.537738319066165,0.26025954243502736,0.12626961509640947,-0.06577530085390218,0.12567672812668348,0.09222843061863412,0.06154198174664348,0.0885138503610706,0.14986891106130512,2443.1518937494293,Agent
House,3,0.524468198529216,Terrace,0,7.505328747561437,0.2010661578042001,0.16117529965785976,-0.07454613006814667,0.14353392330133263,0.16056303782829442,0.030441736799710885,0.1508235112018309,0.0847746849721162,4510.787227762216,Agent
Flat,3,0.08078998311470881,Garden,0,7.499553977506284,0.151743877730745,0.1538450448170675,-0.036498251090306424,0.20525212717578,0.07770572688441986,0.03456992342226219,0.07727093215480238,0.22541030337289725,4070.791405166984,Agent
Flat,2,16.577647978903975,Garden,0,7.501213083429813,0.19476062490162072,0.13977282803481952,-0.04241555573731025,0.15612313993506585,0.11970588602404751,0.04610387926395887,0.09931056593531451,0.09832976301512507,1542.4209645798935,Agent
House,5,2.3659327852463403,Garden,1,7.499356656910682,0.1900072374432855,0.26439453506165833,-0.05992909412881293,0.15517015305666773,0.1288351573372693,0.05314655803780803,0.08331408192795003,0.14297510668611538,10158.17286252678,Agent
Flat,1,4.621779113553947,Terrace,1,7.5357496974898925,0.20734873195332992,0.09144570998270096,-0.018658532854812886,0.18496193303367073,0.09208749296873224,-0.0022417181816143036,0.1157803757032318,0.08989292445924768,2373.5609223854303,Agent
Flat,7,0.4153597691492223,Nothing,0,7.575145940559073,0.2386621150618623,0.15809200048684488,-0.036053479167876865,0.1728635881748247,0.06289694158632742,0.025896599736168518,0.12492930008765465,0.12010455477737365,8228.525717271219,Agent
Flat,3,5.746070464472279,Nothing,0,7.459996166196752,0.2367229652659954,0.1480947887186984,-0.06112882431574981,0.11918899823544711,0.09640711280782135,0.06276504932137456,0.05678248012237949,0.23736295977248442,2478.608831350763,Agent
Flat,4,13.48308223448412,Nothing,0,7.469151820389377,0.21295135377400903,0.16130459937961514,-0.09440112972029185,0.16917701146225927,0.15962330548386125,0.055645055696149436,0.08776635856611657,0.10705286164563318,1175.5095590396909,Agent
Flat,4,4.2861631879595805,Terrace,1,7.540895089922599,0.10942215629035411,0.2024808408582486,-0.0203045268979882,0.15037013159502013,0.1135096327063089,0.0653917921345251,0.10726661172011501,0.21574046324432652,5908.556326424093,Agent
Flat,1,0.6740342991521535,Balcony,0,7.465731762195218,0.23745032757905168,0.16167706123915615,-0.04794238359153678,0.16773033372654902,0.08829820868927929,0.050582747515717,0.11580397742705306,0.19156113900277988,1842.0174670960107,Agent
