property_type,n_rooms,dist_centre_km,outdoor_space,near_underground,intercept,beta_prop,beta_room,beta_dist,beta_outdoor,beta_under,premium,monthly_rent_gbp,listing_type
House,3,2.942606568900544,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.0,3044.827669191352,Owner
House,5,3.3574020519313374,Balcony,1,7.5,0.2,0.15,-0.05,0.05,0.1,0.0,4381.4539839373065,Owner
Flat,3,2.1666220404518963,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.0,2479.9050499375185,Owner
Flat,6,12.014705925810723,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.0,2313.007784145312,Owner
House,5,4.207719535815295,Garden,1,7.5,0.2,0.15,-0.05,0.15,0.1,0.0,4848.768665742226,Owner
Flat,1,7.181092170419446,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.0,1787.731018800268,Owner
Flat,5,8.351428752002452,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.0,2788.1742225524576,Owner
House,3,2.0916047719541604,Terrace,1,7.5,0.2,0.15,-0.05,0.1,0.1,0.0,3907.3789666030884,Owner
Flat,4,2.843106479415647,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.0,3573.6108104161062,Owner
Flat,3,9.434916819182005,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.0,1975.5665904393504,Owner
Flat,3,2.2569328491566294,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.0,2519.464957585931,Owner
Flat,2,7.897821368013675,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.0,1561.4135558091177,Owner
Flat,3,14.15043858842527,Balcony,1,7.5,0.0,0.15,-0.05,0.05,0.1,0.0,1579.392574070185,Owner
Flat,2,4.880341330162804,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.0,1893.3235179691342,Owner
Flat,3,6.766760571219642,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.0,2591.256644841195,Owner
Flat,2,8.176274405433674,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.0,1795.3395678608238,Owner
Flat,3,9.322929970591488,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.0,1717.9160322707319,Owner
Flat,7,2.5130749329227053,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.0,5913.808084813788,Owner
House,5,0.2631206829634183,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.0,5330.645215335073,Owner
Flat,1,2.5697882107342815,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.0,1827.0576484389355,Owner
Flat,3,5.600552078255975,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.0,2209.8517948060694,Owner
House,6,2.99237134411888,Garden,1,7.5,0.2,0.15,-0.05,0.15,0.1,0.0,6237.013981937021,Owner
Flat,3,6.910777706523328,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.0,1954.5906362933315,Owner
House,4,2.207916146263214,Balcony,0,7.5,0.2,0.15,-0.05,0.05,0.0,0.0,3680.534556950316,Owner
Flat,3,5.035785938485179,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.0,2285.769751647947,Owner
House,2,1.0315538839664775,Nothing,1,7.5,0.2,0.15,-0.05,0.0,0.1,0.0,2788.687258901161,Owner
Flat,5,6.918876416211574,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.0,2774.696431325135,Owner
House,4,3.9449431642658355,Terrace,0,7.5,0.2,0.15,-0.05,0.1,0.0,0.0,3909.2333326952767,Owner
Flat,4,1.1411849327172885,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.0,3378.5068787916885,Owner
House,5,1.725928659983607,Terrace,1,7.5,0.2,0.15,-0.05,0.1,0.1,0.0,5173.226039274146,Owner
Flat,4,6.903723118836989,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.0,2401.0026314726765,Owner
Flat,2,3.2947069872314065,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.0,2323.4935170736157,Owner
House,2,1.216931809890208,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.0,3271.806146959507,Owner
Flat,3,17.097497802627043,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.0,1409.660050603403,Owner
Flat,3,6.278524304898707,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.0,2391.5044052921635,Owner
Flat,2,15.748478650852594,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.0,1058.7021450109676,Owner
Flat,4,2.7852645215486183,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.0,2644.968560704582,Owner
Flat,1,3.2227407989216728,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.0,1806.300557620729,Owner
Flat,5,11.411717525227878,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.0,2420.1785235077764,Owner
House,5,3.72272177271802,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.0,3614.653306643948,Owner
Flat,1,6.142675205466503,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.0,1495.981205840325,Owner
Flat,3,1.452917236831758,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.0,2902.3520471084103,Owner
House,2,2.959513840544568,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.0,2797.220122840198,Owner
House,4,0.6588068904692833,Garden,1,7.5,0.2,0.15,-0.05,0.15,0.1,0.0,5224.642447149886,Owner
Flat,2,1.1532333715965668,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.0,2957.027143911595,Owner
Flat,5,0.004719302819514585,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.0,5032.948336656884,Owner
Flat,6,0.20028358110546202,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.0,4884.6564590687885,Owner
Flat,1,18.923389864606172,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.0,781.1492999691217,Owner
Flat,2,1.3876930925721453,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.0,2854.84134390683,Owner
Flat,4,5.442973802898314,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.0,2849.2093452064637,Owner
Flat,7,9.134851765064848,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.0,3989.3959363751783,Owner
Flat,3,3.9998823075899823,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.0,2952.740351091257,Owner
House,3,0.8311260055428343,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.0,3694.7301036731114,Owner
House,3,6.511906913898305,Terrace,0,7.5,0.2,0.15,-0.05,0.1,0.0,0.0,2579.2776749242066,Owner
Flat,4,4.584597273639555,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3082.9435961033096,Agent
Flat,4,6.569879462315672,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2633.534015352977,Agent
Flat,3,7.342874683334662,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2239.328023938959,Agent
House,2,18.527151877392395,Garden,1,7.5,0.2,0.15,-0.05,0.15,0.1,0.15,1714.5340405157754,Agent
Flat,3,4.2614564678911675,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3071.2221134027536,Agent
Flat,4,2.0900253745108897,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3732.554878400536,Agent
House,2,5.227223694802879,Terrace,0,7.5,0.2,0.15,-0.05,0.1,0.0,0.15,3021.6195591398787,Agent
House,4,0.35447720063107563,Garden,1,7.5,0.2,0.15,-0.05,0.15,0.1,0.15,6521.020117015034,Agent
House,2,11.384456046852655,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,2087.912986252068,Agent
Flat,2,0.6356511128522884,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2969.82023050106,Agent
Flat,2,1.9863154680455146,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,2788.787888776953,Agent
Flat,7,8.457183384991586,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,4446.652361437423,Agent
House,7,4.547970749700628,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,6242.701667284585,Agent
House,2,2.501370110125041,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,2927.274954954841,Agent
Flat,6,3.2069087522927227,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,5241.170366659327,Agent
Flat,5,9.639524859532234,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,3016.3660382046123,Agent
Flat,4,2.0776104476451933,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,4200.153251204332,Agent
House,3,10.18764860296911,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,2723.5608444283994,Agent
House,3,0.4613135107966414,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,3731.600000233632,Agent
Flat,1,7.498400233730234,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,1773.3028592393857,Agent
Flat,3,9.404515398126733,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2393.4144294071725,Agent
Flat,3,1.0033502446510931,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3108.174960372176,Agent
House,3,2.813635272805919,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,4540.698885844812,Agent
House,2,0.9046113292735315,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,3244.815100209158,Agent
House,3,6.131162431452706,Nothing,1,7.5,0.2,0.15,-0.05,0.0,0.1,0.15,3281.855053492125,Agent
Flat,5,3.8323302075369785,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3837.5621238234535,Agent
Flat,5,5.043720997085616,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3798.702811641544,Agent
Flat,5,1.093809367976864,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,4784.275495448961,Agent
Flat,4,1.189673655168473,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,4065.3765464263342,Agent
House,3,0.211914631066632,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,4823.54550978489,Agent
House,3,1.9435380271816012,Terrace,0,7.5,0.2,0.15,-0.05,0.1,0.0,0.15,3760.958748264717,Agent
House,1,4.102002026184067,Terrace,0,7.5,0.2,0.15,-0.05,0.1,0.0,0.15,2794.1755512932905,Agent
House,3,9.757349871303202,Garden,1,7.5,0.2,0.15,-0.05,0.15,0.1,0.15,3150.190871789433,Agent
Flat,5,5.496974686168278,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3768.7934708327234,Agent
House,3,2.858156256583508,Nothing,1,7.5,0.2,0.15,-0.05,0.0,0.1,0.15,3781.058517115282,Agent
House,7,15.300832869321738,Nothing,1,7.5,0.2,0.15,-0.05,0.0,0.1,0.15,4096.592432181483,Agent
House,3,6.351367952496542,Garden,1,7.5,0.2,0.15,-0.05,0.15,0.1,0.15,3395.0648649048626,Agent
Flat,3,13.308114335561378,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2110.2466862209185,Agent
Flat,1,3.749518681013277,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2272.358845404969,Agent
Flat,1,1.4981273910731716,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2444.3704575399333,Agent
House,6,0.27136594599265473,Garden,1,7.5,0.2,0.15,-0.05,0.15,0.1,0.15,8497.204456079948,Agent
Flat,4,6.474684487511171,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2913.2226913522236,Agent
Flat,4,0.6465757417544264,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,4487.619724656196,Agent
Flat,1,1.8032364611878846,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2497.768000694674,Agent
Flat,3,3.8014685153209693,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,2779.923784683185,Agent
Flat,3,4.155344844754279,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2599.74666022167,Agent
Flat,3,4.588748941236248,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2944.7165560460635,Agent
Flat,2,0.9091403749788478,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2837.8455210769907,Agent
Flat,1,2.3880617500038115,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,2606.174836156659,Agent
House,5,4.801137694201848,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,4494.013508558141,Agent
Flat,4,17.502691032642314,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,1572.533731516697,Agent
House,4,6.502990099882648,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,3719.947527801861,Agent
Flat,8,12.794085204151129,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3485.670479932822,Agent
Flat,3,7.181880019041758,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,2700.162703944338,Agent
House,4,4.478973206920344,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,4030.9171534973048,Agent
Flat,3,1.0661107153887137,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3541.837369868995,Agent
Flat,3,5.493346229838425,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3034.8650311993597,Agent
Flat,5,4.88258702481846,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,4039.2096499755526,Agent
House,8,4.612413946485956,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,6555.470036712825,Agent
Flat,3,3.364623873466977,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,3630.6441269948045,Agent
Flat,6,3.7608418601768125,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,4732.544051045997,Agent
Flat,4,2.035651422110911,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3578.8400706276484,Agent
Flat,4,3.6626915446453263,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3258.781171637118,Agent
Flat,2,1.1004654540075027,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,3292.790642812321,Agent
Flat,4,8.178252330108547,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2317.328374825679,Agent
Flat,5,1.0276046954361122,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,5116.831930940579,Agent
Flat,4,0.4439718636719816,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,3957.4107161192,Agent
Flat,4,2.8656866979984095,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3203.4288568868024,Agent
House,3,5.369219460689436,Terrace,0,7.5,0.2,0.15,-0.05,0.1,0.0,0.15,3354.5746104971076,Agent
Flat,5,2.878748428817034,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,4407.6692811626235,Agent
Flat,5,1.6200302408773828,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,4460.174704239145,Agent
House,2,4.084163828959275,Nothing,1,7.5,0.2,0.15,-0.05,0.0,0.1,0.15,3200.573353349736,Agent
Flat,3,2.130908630736617,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,3633.339755162089,Agent
Flat,3,13.505449163326036,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,1947.0916546929766,Agent
House,3,12.796759337628536,Balcony,0,7.5,0.2,0.15,-0.05,0.05,0.0,0.15,2228.231119213661,Agent
House,4,3.4895105363590826,Terrace,0,7.5,0.2,0.15,-0.05,0.1,0.0,0.15,4135.861878484639,Agent
Flat,2,1.9866216270422863,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,3121.4115838212574,Agent
House,6,6.680524243554146,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,5191.547928264096,Agent
Flat,3,0.18701912957678635,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3402.5949892603808,Agent
Flat,2,3.2195856233439093,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2800.9857779368044,Agent
Flat,3,2.0498014385587537,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,3151.5536610593213,Agent
House,4,12.662248720822467,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,2867.405700802582,Agent
Flat,5,0.060378226400700424,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,5466.011718147901,Agent
Flat,3,4.023913109115993,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2718.386886931321,Agent
Flat,3,6.748145726709836,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,2666.2140718850796,Agent
Flat,4,3.3181165307975946,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3471.675371714244,Agent
Flat,1,0.44635890432634356,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2883.559074229494,Agent
Flat,3,17.96083130004628,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,1367.9547907695428,Agent
Flat,4,3.6491640351242474,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3509.475354378437,Agent
Flat,1,4.762002620964084,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,2017.5964436621452,Agent
Flat,5,1.3499297670397967,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,4334.312963216824,Agent
Flat,3,3.303381414942359,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3175.6826751297,Agent
Flat,4,2.8031395544308073,Balcony,1,7.5,0.0,0.15,-0.05,0.05,0.1,0.15,3777.0963403706455,Agent
Flat,5,0.38924472283941136,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,4889.794314450249,Agent
House,4,0.5611444314044407,Nothing,1,7.5,0.2,0.15,-0.05,0.0,0.1,0.15,4784.208334615543,Agent
Flat,3,9.084540907357626,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,2174.7111752365454,Agent
Flat,4,1.3709998438399396,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,4172.608238832868,Agent
Flat,3,1.0843058312969118,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3591.644630736122,Agent
Flat,1,3.5150932302417464,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2449.956250416702,Agent
Flat,2,7.3212174887384,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2024.807001154772,Agent
Flat,4,0.3197415758048822,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,4421.333784767149,Agent
Flat,3,4.299645561570667,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2421.619201412387,Agent
Flat,4,0.6346827486498934,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,4390.398758766127,Agent
Flat,2,0.18571183634875682,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3302.78530718957,Agent
Flat,4,0.2709292223847981,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,4031.7465522237835,Agent
Flat,2,8.98378291640906,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,1883.511475139789,Agent
Flat,2,0.6276601288068672,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2610.586009724626,Agent
Flat,1,0.23101223915072286,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2633.760829352991,Agent
Flat,5,2.8803765409826503,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3469.546592351853,Agent
Flat,7,9.289287130413296,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,4869.476550456779,Agent
Flat,5,1.5218248160799044,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,4090.396076190166,Agent
House,5,2.738421661806102,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,5474.127010061897,Agent
Flat,5,0.2037065126492444,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,4759.828739200983,Agent
Flat,4,2.9808148693756924,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,3647.9333193655575,Agent
House,4,4.309167572435212,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,3543.6107070879634,Agent
House,4,4.230408628003247,Balcony,1,7.5,0.2,0.15,-0.05,0.05,0.1,0.15,4379.865703875843,Agent
Flat,3,2.020530351400584,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3068.0361384315106,Agent
Flat,3,1.8955755486777095,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3450.421217009306,Agent
House,4,0.5637365377439869,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,5256.777207302799,Agent
Flat,2,2.2848314940464514,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2682.4999177734408,Agent
Flat,1,0.5239959709907936,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2716.370052278954,Agent
Flat,5,7.2749209221968485,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,4114.084025411011,Agent
Flat,2,16.947475271097957,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,1098.4475318251466,Agent
Flat,2,17.545214356009524,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,1293.1518730307525,Agent
Flat,4,10.015036506594138,Balcony,1,7.5,0.0,0.15,-0.05,0.05,0.1,0.15,2617.663534787218,Agent
Flat,6,4.591365343776415,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,4092.520866401775,Agent
Flat,5,6.0343131667104855,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3971.6758106495145,Agent
Flat,4,1.6788030681875032,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3998.715173828394,Agent
Flat,8,4.981683304268637,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,6472.932714624931,Agent
Flat,4,3.0408101447615032,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,3839.0296902872706,Agent
Flat,2,3.2890675587788962,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2409.1793214172753,Agent
House,1,7.0894733728686665,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,2440.313080905246,Agent
Flat,4,1.6558600276558297,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3555.5631690077776,Agent
Flat,2,1.9139185224449948,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,3174.944668777958,Agent
Flat,3,12.927512083135063,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2069.3013851289784,Agent
Flat,2,0.28933370772913336,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3149.183280778806,Agent
Flat,3,3.3241039241198522,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,3088.935834881234,Agent
Flat,2,12.19780063549285,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,1380.6529765454438,Agent
Flat,3,4.7126988129455,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2492.897393628916,Agent
Flat,5,3.952775611979838,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,4142.754515778419,Agent
Flat,4,1.4367051812518892,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,3540.387899224216,Agent
Flat,5,2.102453310392968,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,4729.503885111773,Agent
Flat,2,9.554350962767268,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,2201.558789432089,Agent
Flat,2,4.096025778827216,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,2552.1877706912755,Agent
Flat,3,3.6153748500393164,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2928.156888962456,Agent
House,3,0.524468198529216,Terrace,0,7.5,0.2,0.15,-0.05,0.1,0.0,0.15,4370.60986696064,Agent
Flat,3,0.08078998311470881,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3809.36249518242,Agent
Flat,2,16.577647978903975,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,1441.0674559007446,Agent
House,5,2.3659327852463403,Garden,1,7.5,0.2,0.15,-0.05,0.15,0.1,0.15,6189.633294073233,Agent
Flat,1,4.621779113553947,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,2511.1444225969485,Agent
Flat,7,0.4153597691492223,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,6664.000412908008,Agent
Flat,3,5.746070464472279,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2312.3588286147988,Agent
Flat,4,13.48308223448412,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,1852.761032714351,Agent
Flat,4,4.2861631879595805,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,4039.395470752843,Agent
Flat,1,0.6740342991521535,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,2342.993244812624,Agent
Flat,5,4.358039330275023,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,4287.661507877951,Agent
Flat,2,7.269595411285781,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2191.3844701296966,Agent
Flat,5,2.6078872281344023,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,4255.1780895631955,Agent
Flat,2,10.594561744885315,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,2117.0198373436538,Agent
Flat,3,5.230330982140458,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,3020.0900593356964,Agent
Flat,4,11.475511708146918,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2453.5505316608624,Agent
House,2,4.8842566937016505,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,2563.5086391649293,Agent
Flat,3,0.7037179592046167,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3475.638782018041,Agent
Flat,1,1.853084928372473,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,2821.4270154324563,Agent
Flat,4,1.1269487873151105,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3988.0694634458646,Agent
Flat,7,11.97495484629651,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,4120.241172776919,Agent
Flat,4,7.143923467867238,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,3457.208234130696,Agent
Flat,6,5.6412102667967385,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,4770.173561272233,Agent
Flat,5,1.7902817713168635,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,5951.258821885049,Agent
Flat,4,1.0169789661595643,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3922.9118284291094,Agent
